loan_id,user_id,loan_type,amount,interest_rate,term_months,status,application_date
37738,87734,Personal,2281285.73,7.55,12,rejected,2025-02-22 10:29:24
37739,49399,Personal,4094444.47,13.07,240,closed,2024-10-25 06:49:18
37740,27206,Business,6543834.19,14.18,12,pending,2024-09-16 22:10:46
37741,80304,Auto,2563013.33,8.95,60,approved,2024-04-04 04:32:39
37742,75036,Personal,7567588.16,9.71,60,closed,2024-09-18 17:26:00
37743,66019,Personal,6529893.37,8.29,48,pending,2024-04-30 06:19:06
37744,6231,Home,3698233.85,8.74,180,approved,2023-11-09 08:32:36
37745,94375,Business,4506290.99,7.12,12,closed,2024-02-18 13:26:41
37746,8442,Business,1875916.94,14.58,36,closed,2024-08-18 14:14:59
37747,27850,Personal,8733548.57,13.67,60,pending,2024-01-16 11:33:51
37748,61694,Home,3258510.0,8.14,24,approved,2023-05-28 03:02:56
37749,65501,Auto,1575737.16,14.4,48,closed,2024-12-13 03:45:38
37750,19738,Education,268946.18,11.45,12,rejected,2024-06-02 13:35:47
37751,63034,Business,6837539.85,7.72,24,closed,2023-12-16 01:38:34
37752,3455,Business,4328742.34,8.0,60,rejected,2025-01-09 16:29:22
37753,90053,Home,2392971.07,14.85,60,rejected,2025-01-11 05:52:24
37754,57716,Business,3826567.3,10.13,60,rejected,2023-11-29 13:26:07
37755,51131,Personal,4028256.59,10.97,120,closed,2023-04-05 09:28:34
37756,15407,Education,5030698.33,8.97,12,closed,2024-12-01 20:37:53
37757,90923,Personal,5996087.75,14.62,48,approved,2023-05-02 10:13:59
37758,26594,Auto,2721163.88,8.57,48,approved,2024-12-03 11:50:45
37759,94927,Home,7505014.58,9.96,48,pending,2025-01-18 22:07:35
37760,21305,Auto,8185895.77,9.95,120,rejected,2024-07-07 23:26:55
37761,40193,Personal,4276144.84,10.58,120,rejected,2025-01-31 04:02:40
37762,85943,Auto,9304052.34,13.94,12,pending,2023-11-24 10:53:37
37763,87923,Education,4495943.35,8.54,48,rejected,2023-05-02 08:08:03
37764,52283,Business,2552410.53,14.51,12,rejected,2023-04-19 10:07:42
37765,79304,Auto,6816662.32,10.93,48,closed,2023-05-14 20:12:15
37766,5696,Home,2741579.47,13.15,48,pending,2024-10-01 01:28:50
37767,63464,Auto,6272361.73,9.17,36,rejected,2024-10-28 04:48:43
37768,86833,Personal,3724938.29,7.85,120,pending,2023-03-30 08:39:32
37769,71074,Personal,3078622.97,9.61,60,rejected,2024-08-05 05:05:27
37770,15579,Personal,8616360.08,10.44,24,closed,2024-02-09 08:56:43
37771,23806,Business,4614578.95,11.68,24,closed,2024-04-10 00:26:19
37772,46624,Home,3673942.75,7.59,24,rejected,2023-09-15 19:24:08
37773,20390,Business,5375000.77,11.51,48,pending,2023-09-29 15:18:40
37774,87733,Personal,7199320.13,9.82,180,closed,2024-06-08 20:02:18
37775,63392,Business,3114028.54,10.41,12,rejected,2023-09-10 15:57:07
37776,52738,Home,6614625.58,7.56,240,closed,2023-06-16 05:13:07
37777,90919,Education,871931.36,9.7,12,rejected,2025-02-18 02:57:20
37778,96017,Auto,6771094.06,14.52,48,rejected,2024-08-13 21:04:40
37779,15613,Auto,8310591.79,14.61,48,rejected,2023-09-04 22:01:07
37780,34823,Education,6233525.41,9.84,12,closed,2024-12-24 08:27:21
37781,99296,Education,8160208.27,12.87,180,approved,2023-04-21 17:33:11
37782,7686,Home,9734442.59,10.24,36,closed,2023-08-10 17:55:01
37783,20203,Business,6046773.86,8.52,240,pending,2024-12-27 15:11:35
37784,13336,Home,5173664.48,10.27,60,rejected,2024-09-27 08:51:38
37785,24922,Home,9939546.68,10.57,180,rejected,2023-10-23 18:44:14
37786,9319,Personal,7192140.78,9.84,36,closed,2023-09-08 18:18:51
37787,52042,Home,7190612.35,11.31,60,closed,2024-01-07 14:00:44
37788,35512,Personal,5913008.59,13.97,180,pending,2023-09-04 16:08:47
37789,24187,Home,7726497.89,10.94,240,rejected,2023-09-07 05:31:16
37790,12594,Education,5048286.93,14.56,48,approved,2023-08-05 13:17:38
37791,74969,Business,6425588.51,13.94,120,rejected,2024-11-04 02:17:04
37792,17023,Education,5061103.52,7.99,36,pending,2024-07-14 10:38:20
37793,74538,Business,496659.09,14.94,120,approved,2023-11-23 15:10:23
37794,27887,Home,9698959.96,9.67,180,closed,2025-01-02 09:48:25
37795,65807,Business,4795001.16,12.06,240,pending,2024-01-30 21:39:50
37796,55889,Business,953373.49,7.28,240,closed,2024-04-25 18:39:20
37797,40418,Auto,8818039.23,9.51,60,pending,2024-05-04 23:44:07
37798,54124,Education,6734839.67,9.69,240,rejected,2023-10-25 18:35:57
37799,55783,Home,5917624.76,10.37,240,rejected,2024-05-24 04:49:13
37800,80993,Business,4614239.6,7.61,36,approved,2023-05-02 14:04:46
37801,55144,Auto,7216469.97,7.85,120,pending,2024-11-23 12:59:38
37802,15803,Business,5835507.79,14.62,12,rejected,2023-09-22 07:53:22
37803,25146,Business,8331565.06,8.12,240,approved,2023-07-25 21:32:18
37804,27078,Home,1843420.77,9.18,12,approved,2024-10-24 14:56:29
37805,50390,Education,8006167.13,14.84,12,closed,2023-04-06 19:36:31
37806,982,Personal,5211070.33,9.89,24,pending,2024-07-09 16:35:12
37807,69522,Home,9487653.98,10.38,120,pending,2023-09-08 15:05:14
37808,45805,Education,1907588.85,12.86,36,pending,2024-05-23 04:25:01
37809,26516,Auto,658936.83,12.49,12,pending,2023-07-25 11:10:36
37810,16695,Personal,8828034.09,9.88,240,pending,2024-12-31 12:59:24
37811,62091,Auto,6895771.69,10.17,36,pending,2023-07-15 19:39:14
37812,55695,Business,6176870.0,10.05,24,rejected,2023-05-07 01:23:48
37813,97536,Home,9814250.65,7.79,60,approved,2024-05-24 11:20:18
37814,62123,Auto,468366.95,12.16,120,rejected,2024-10-18 13:03:51
37815,95414,Business,1660234.56,8.05,24,pending,2025-01-13 05:22:02
37816,204,Business,7960931.53,9.86,180,closed,2023-12-23 06:47:53
37817,77281,Auto,3165866.49,8.24,120,rejected,2024-03-04 10:20:29
37818,9031,Home,9315271.47,12.66,240,pending,2023-08-05 01:33:24
37819,73328,Education,5987376.16,11.2,180,rejected,2023-10-04 21:19:32
37820,37305,Education,6317170.95,12.55,240,pending,2025-03-19 18:03:11
37821,57528,Home,6529800.11,7.68,180,pending,2025-01-20 06:59:14
37822,31033,Auto,1728561.74,10.28,240,closed,2024-02-23 08:38:04
37823,15432,Personal,6911093.42,7.75,48,rejected,2023-11-01 22:44:37
37824,87905,Home,9989744.32,7.45,240,approved,2023-09-05 09:58:22
37825,24030,Education,3586957.53,9.6,48,closed,2024-02-26 06:49:07
37826,59776,Home,2222410.5,11.22,36,approved,2023-09-14 05:26:21
37827,7759,Personal,7450226.4,9.5,60,rejected,2023-09-03 16:14:12
37828,87762,Business,8587864.62,8.99,180,closed,2024-03-07 23:04:29
37829,58429,Auto,5715552.39,10.69,60,rejected,2023-05-01 22:50:50
37830,87628,Auto,5320411.14,10.78,48,rejected,2024-01-04 10:30:39
37831,73136,Personal,3696232.37,7.67,12,rejected,2024-08-10 02:11:08
37832,58364,Education,3147375.12,14.66,240,pending,2023-09-04 01:07:45
37833,37977,Education,7706682.03,14.44,48,closed,2024-12-22 20:54:53
37834,79694,Personal,2422370.65,7.82,240,rejected,2023-05-07 16:01:49
37835,8897,Personal,6901986.73,8.72,240,pending,2023-10-02 06:18:57
37836,22368,Business,3572377.69,8.34,24,rejected,2024-07-08 21:54:33
37837,29680,Home,2887915.65,14.99,36,approved,2024-12-12 20:28:07
37838,54219,Business,436756.91,14.85,48,approved,2025-02-26 09:48:01
37839,53266,Business,7593849.18,13.71,120,closed,2024-12-08 07:54:12
37840,66524,Education,9609203.94,10.66,240,closed,2024-12-02 11:44:54
37841,98748,Home,1218208.09,12.19,12,rejected,2025-02-07 06:28:27
37842,71480,Education,6746023.73,10.6,180,rejected,2025-02-11 11:27:24
37843,26425,Business,1042535.91,14.83,12,rejected,2025-02-19 00:10:14
37844,82914,Business,2627183.76,13.31,180,pending,2023-04-23 12:42:20
37845,28937,Auto,2178830.7,11.02,180,approved,2023-05-16 04:18:30
37846,38529,Business,531623.72,7.08,24,rejected,2024-03-12 15:56:13
37847,56431,Personal,8993234.25,9.26,48,closed,2024-10-30 10:54:57
37848,71755,Auto,2116742.87,8.41,36,rejected,2023-10-02 08:29:09
37849,4956,Business,2093679.0,8.91,60,rejected,2023-11-09 00:59:27
37850,33367,Business,7410162.0,8.94,120,pending,2024-02-03 17:27:57
37851,33024,Auto,7286842.44,13.49,180,pending,2023-12-27 10:04:31
37852,33227,Home,1341290.96,14.06,48,rejected,2024-08-29 14:07:11
37853,79463,Home,4874992.12,13.11,24,rejected,2025-02-13 19:18:38
37854,81307,Education,3242789.23,14.55,60,approved,2025-03-02 12:40:53
37855,15358,Home,9461463.32,12.79,48,pending,2024-06-27 15:41:52
37856,77672,Business,9281832.49,13.28,60,closed,2023-09-29 07:30:50
37857,98565,Personal,6166556.99,8.07,60,rejected,2023-06-08 17:52:53
37858,17357,Personal,8730261.09,11.35,120,approved,2024-11-05 04:37:03
37859,29154,Home,3574585.23,12.48,36,rejected,2023-09-30 14:10:36
37860,34064,Personal,2046120.89,8.74,240,rejected,2024-12-17 17:06:14
37861,94062,Education,8949104.21,7.64,240,rejected,2024-07-14 16:12:31
37862,30189,Personal,7097210.82,14.42,24,rejected,2025-03-22 12:17:41
37863,59801,Business,5708537.32,11.03,12,closed,2023-04-17 19:45:43
37864,72238,Education,7828607.99,12.89,24,pending,2024-06-29 15:02:55
37865,79887,Home,843646.66,9.58,36,closed,2023-10-14 19:26:08
37866,11492,Personal,5402599.31,7.91,48,rejected,2023-05-19 15:24:26
37867,88035,Business,6915003.94,12.24,60,rejected,2025-01-25 12:28:47
37868,42948,Education,8819968.42,11.47,48,approved,2025-01-03 00:45:50
37869,93118,Personal,1049201.74,7.34,12,pending,2024-02-06 04:32:08
37870,40478,Home,9747978.01,7.27,48,closed,2025-03-06 11:30:16
37871,98249,Personal,9447152.54,14.97,36,closed,2025-01-27 22:11:14
37872,80033,Auto,4863546.56,14.46,180,pending,2023-10-11 13:48:47
37873,95250,Business,1769746.86,9.18,12,closed,2024-01-25 07:16:43
37874,16402,Home,6918039.79,14.48,180,approved,2023-09-15 17:35:09
37875,93567,Personal,4973185.43,14.29,240,pending,2023-07-17 15:07:54
37876,29693,Personal,3838429.29,8.52,48,approved,2024-11-23 06:56:59
37877,940,Personal,5062872.1,8.28,180,approved,2023-05-03 04:51:40
37878,62887,Personal,5276423.61,13.74,60,closed,2024-07-31 04:47:53
37879,85672,Personal,3045932.7,13.02,24,approved,2023-05-13 10:15:03
37880,66527,Education,716949.0,13.81,180,approved,2024-07-25 03:04:27
37881,82130,Home,9528887.84,8.11,12,approved,2025-01-30 03:08:42
37882,71878,Personal,6168390.89,12.12,180,rejected,2023-10-07 22:08:42
37883,89307,Auto,561286.28,10.72,24,approved,2023-05-04 15:19:11
37884,60474,Education,4932622.39,11.03,36,pending,2024-06-22 00:46:11
37885,38054,Auto,1958976.2,14.66,120,closed,2024-09-23 22:45:59
37886,95930,Business,8403068.83,14.43,24,pending,2024-07-13 11:33:15
37887,98104,Auto,6853425.41,14.41,120,closed,2023-05-20 18:37:44
37888,84546,Auto,4829304.65,7.73,36,rejected,2023-08-09 03:05:41
37889,34842,Education,4059677.43,7.53,120,rejected,2025-01-08 22:07:56
37890,41176,Home,2541772.05,7.49,60,pending,2024-11-27 00:33:20
37891,92453,Home,7722533.18,8.38,24,approved,2023-11-17 22:11:01
37892,32284,Home,6489461.08,8.51,12,approved,2024-01-30 03:36:29
37893,53211,Home,4338153.54,12.01,12,approved,2024-04-30 13:12:30
37894,43448,Auto,6109859.2,11.77,36,closed,2024-07-25 19:53:49
37895,91361,Auto,9051994.61,10.68,120,closed,2023-12-17 01:41:41
37896,19766,Auto,6669571.31,14.76,24,closed,2025-02-28 16:21:21
37897,79876,Auto,5264168.18,12.32,180,rejected,2024-11-07 08:33:43
37898,55582,Home,4346238.81,7.65,60,approved,2025-02-21 14:24:23
37899,91751,Personal,2713355.06,11.29,60,pending,2024-06-11 06:32:30
37900,62508,Education,6108766.53,13.68,36,approved,2023-05-08 17:10:39
37901,35825,Business,4645505.42,8.53,60,closed,2023-04-12 10:31:01
37902,80596,Auto,1214030.74,9.58,180,closed,2023-10-02 10:49:19
37903,28083,Auto,406115.44,12.63,240,pending,2024-12-27 00:10:35
37904,32477,Personal,5381417.05,10.88,12,approved,2024-06-02 02:09:28
37905,79194,Auto,7177318.37,14.23,12,closed,2025-02-17 17:22:18
37906,92809,Home,5898549.37,12.98,36,rejected,2025-01-14 02:11:03
37907,48499,Home,8590887.32,10.11,48,closed,2024-05-11 03:32:47
37908,35408,Education,5812577.06,11.11,180,rejected,2024-05-22 08:24:29
37909,65619,Business,9580818.53,13.06,240,closed,2025-01-13 07:06:58
37910,25400,Auto,5278642.72,13.14,60,closed,2023-08-04 17:58:02
37911,5659,Auto,919986.65,11.35,48,closed,2025-02-23 05:31:19
37912,34955,Home,3905076.31,12.66,180,pending,2023-06-15 22:18:41
37913,73220,Education,2266677.2,13.56,36,closed,2024-05-09 16:00:52
37914,34010,Education,2900605.88,14.28,180,closed,2023-07-10 14:46:51
37915,66471,Home,4379454.67,9.82,36,pending,2024-11-29 16:04:50
37916,48931,Personal,3859439.98,12.13,48,pending,2023-05-14 10:13:59
37917,97817,Home,7108360.23,9.35,180,rejected,2025-01-18 05:01:18
37918,79190,Home,5242910.89,12.04,180,pending,2024-06-04 13:16:49
37919,83398,Home,3990553.69,7.24,36,approved,2023-11-25 06:44:38
37920,67661,Business,9148892.3,11.74,36,closed,2023-11-21 13:29:31
37921,37854,Education,1794211.23,11.58,48,rejected,2023-08-10 03:35:52
37922,42594,Education,4408029.0,11.18,120,closed,2025-01-12 16:10:45
37923,75247,Business,7560008.7,12.08,180,closed,2024-04-19 09:46:53
37924,40990,Home,4543412.35,14.15,24,pending,2024-05-10 11:01:55
37925,98372,Home,2251011.97,10.57,120,closed,2023-09-01 23:41:15
37926,18750,Personal,6403841.41,12.56,36,approved,2024-02-09 03:08:08
37927,97818,Auto,3835830.96,7.98,60,pending,2023-12-19 16:48:35
37928,5301,Auto,7174179.0,10.28,240,rejected,2023-10-24 08:01:55
37929,11641,Business,9053412.72,7.43,240,pending,2023-07-20 05:10:44
37930,11177,Auto,7875362.29,9.45,12,rejected,2023-06-10 13:16:48
37931,49085,Auto,3804815.24,10.62,180,closed,2024-01-06 06:52:45
37932,36854,Home,5822592.52,9.53,12,approved,2024-02-01 12:56:09
37933,98760,Home,1340283.87,11.53,24,approved,2023-12-17 18:10:48
37934,14436,Personal,658955.47,13.84,24,closed,2023-05-02 15:43:35
37935,47085,Personal,822664.65,9.79,24,pending,2023-10-19 15:42:17
37936,20067,Auto,5801649.58,11.21,240,approved,2023-09-30 09:18:08
37937,93095,Home,3590111.27,11.99,180,pending,2023-10-30 14:19:15
37938,29607,Home,104699.68,7.5,240,closed,2024-02-05 00:56:24
37939,93622,Education,4836785.66,10.77,180,pending,2024-12-10 23:11:29
37940,79626,Auto,439562.81,14.37,48,pending,2023-05-28 11:55:50
37941,73353,Home,2167147.6,14.13,24,rejected,2025-03-04 07:37:09
37942,12760,Business,5618611.2,12.91,36,pending,2023-05-14 10:34:58
37943,94056,Home,3052698.3,12.09,240,pending,2024-10-17 17:23:41
37944,14582,Education,547019.43,9.83,240,closed,2023-08-30 03:44:58
37945,71150,Home,2659183.02,13.76,48,approved,2023-11-06 17:33:07
37946,79729,Education,1960484.92,14.95,60,approved,2024-04-26 00:48:54
37947,4471,Business,3180456.38,11.72,60,closed,2024-08-23 15:08:24
37948,53001,Home,892856.15,7.52,24,rejected,2025-03-02 20:42:41
37949,24262,Home,5059566.28,11.93,180,rejected,2024-08-19 18:31:05
37950,29747,Auto,533029.43,10.72,120,pending,2023-07-04 04:48:24
37951,19693,Personal,3480029.35,8.35,120,approved,2023-07-01 08:29:32
37952,82335,Business,8119022.46,14.5,60,approved,2023-11-21 00:34:30
37953,27940,Home,5096434.52,7.94,24,closed,2024-03-20 07:28:12
37954,66880,Personal,204877.86,8.76,120,approved,2024-11-21 15:23:33
37955,24771,Home,8401513.73,7.06,240,closed,2024-12-23 18:19:20
37956,76418,Personal,4072133.05,13.06,180,closed,2024-05-14 15:14:18
37957,22403,Education,6827861.57,11.42,240,approved,2025-03-20 10:35:16
37958,73020,Auto,5107705.54,14.7,36,pending,2024-12-27 06:24:14
37959,52776,Personal,847628.75,7.52,12,pending,2023-10-08 16:02:38
37960,27644,Home,2448835.59,12.08,240,closed,2024-07-29 12:22:43
37961,61450,Personal,5644122.07,14.29,36,pending,2024-03-10 12:28:28
37962,46452,Business,9210924.59,11.19,36,approved,2023-07-18 23:19:54
37963,69249,Education,9260597.2,13.32,180,rejected,2023-06-18 22:02:19
37964,64459,Business,1100759.15,8.05,24,closed,2023-11-23 18:09:25
37965,1661,Auto,2116129.86,9.98,48,closed,2024-06-22 04:49:05
37966,42510,Education,9096177.4,13.06,24,approved,2024-01-22 17:35:36
37967,83492,Personal,1651871.82,11.77,24,closed,2024-07-24 03:37:24
37968,34419,Home,7337404.85,10.24,120,pending,2024-10-18 22:47:20
37969,42920,Business,5080960.42,10.94,36,pending,2023-07-29 23:12:27
37970,45222,Education,4831856.03,10.21,60,closed,2024-12-13 16:07:47
37971,28490,Business,6374807.56,12.93,120,rejected,2024-08-02 14:12:59
37972,40428,Education,2034535.94,11.15,60,rejected,2023-08-21 01:39:36
37973,51930,Education,646129.38,7.32,240,approved,2024-01-23 12:23:25
37974,42915,Education,3013357.1,14.37,180,rejected,2023-08-12 22:44:00
37975,12180,Auto,3508425.86,13.18,60,closed,2023-12-22 07:09:19
37976,63250,Auto,5107023.04,7.31,48,approved,2025-03-10 16:10:19
37977,15380,Education,1069333.93,9.35,120,closed,2024-03-30 15:14:16
37978,52805,Home,9851012.24,13.91,36,closed,2023-09-03 22:59:20
37979,1574,Auto,8842925.05,9.37,60,approved,2023-11-18 20:34:27
37980,56468,Business,6656782.63,13.51,12,closed,2024-02-15 01:38:58
37981,21337,Home,9079869.29,13.34,48,rejected,2024-08-16 05:01:22
37982,48329,Personal,309041.99,8.78,24,pending,2023-12-06 17:04:31
37983,94965,Home,332975.3,14.69,36,closed,2025-02-23 05:40:33
37984,50738,Home,1464854.69,12.18,12,approved,2024-11-23 00:48:02
37985,21332,Education,365385.72,13.1,240,rejected,2024-06-03 19:24:36
37986,1316,Business,8855491.53,9.89,60,closed,2023-06-06 21:44:14
37987,57734,Personal,7836590.42,9.78,180,approved,2024-04-10 17:49:56
37988,31575,Personal,2646990.12,12.29,180,pending,2023-11-07 16:30:12
37989,17574,Home,1605612.86,10.82,36,rejected,2024-05-16 16:50:40
37990,64894,Business,5200454.83,12.74,12,pending,2023-12-09 12:21:15
37991,50636,Home,9396860.6,14.44,48,pending,2023-07-26 06:03:27
37992,5286,Auto,2509252.48,11.45,120,rejected,2024-01-07 07:37:21
37993,31546,Education,806172.05,12.91,24,rejected,2025-01-08 11:33:22
37994,56492,Education,8960535.87,11.73,48,rejected,2024-10-25 17:24:42
37995,15993,Personal,4674653.9,14.59,240,closed,2023-07-28 06:44:03
37996,14941,Personal,2908126.95,14.3,180,closed,2024-05-12 06:35:19
37997,87021,Personal,6972142.11,10.02,36,rejected,2023-08-14 23:56:51
37998,80566,Business,5810414.31,7.52,24,closed,2024-11-26 19:22:30
37999,83184,Education,3817288.51,13.08,36,pending,2023-07-13 01:11:09
38000,8925,Home,1596558.1,14.62,120,closed,2024-01-05 15:59:21
38001,33171,Personal,6116992.76,10.31,36,closed,2024-02-02 07:43:01
38002,21496,Auto,4311952.21,7.2,24,closed,2024-06-02 20:53:30
38003,41784,Home,9280580.5,9.85,12,rejected,2023-08-17 03:02:43
38004,92835,Education,5165296.01,8.76,36,rejected,2025-01-15 14:59:46
38005,78939,Personal,6092101.23,11.45,36,pending,2025-02-18 08:31:30
38006,60018,Personal,7020069.13,10.14,12,approved,2024-05-31 12:00:05
38007,28453,Business,8123622.06,14.49,36,rejected,2025-02-17 06:06:24
38008,92662,Personal,623887.02,14.59,60,approved,2024-06-23 20:44:08
38009,93657,Business,5917007.5,10.93,36,closed,2024-03-12 21:45:29
38010,87324,Auto,8732969.24,13.21,48,closed,2023-05-23 15:34:05
38011,21719,Personal,1480216.17,11.44,12,rejected,2024-06-04 02:24:07
38012,3213,Education,4912427.12,10.43,36,rejected,2024-07-11 06:16:52
38013,46445,Education,5831859.0,12.33,180,closed,2024-06-15 16:59:21
38014,62659,Personal,6635083.42,13.3,60,pending,2024-04-14 10:26:25
38015,43754,Auto,2251505.36,8.2,180,rejected,2024-05-29 00:44:51
38016,27699,Personal,4656459.06,7.94,12,closed,2024-11-16 15:04:31
38017,5149,Home,6435462.16,14.69,180,pending,2023-11-24 00:22:33
38018,77713,Business,1334085.76,14.44,24,pending,2024-10-19 06:59:50
38019,10887,Education,1173982.41,11.76,36,rejected,2025-01-11 12:36:12
38020,28117,Personal,2286930.09,10.32,60,approved,2024-09-25 15:02:33
38021,78944,Auto,126458.44,11.16,120,pending,2024-11-13 21:52:09
38022,10776,Business,3711220.25,11.45,180,rejected,2024-11-17 19:23:09
38023,33433,Personal,739987.93,13.03,24,pending,2023-06-18 21:03:57
38024,42511,Auto,8561559.06,9.38,180,pending,2024-03-18 18:00:02
38025,21497,Home,2567045.02,12.86,240,rejected,2023-04-27 15:09:40
38026,9488,Business,4815711.06,8.61,60,approved,2024-03-18 00:44:01
38027,57944,Education,1275295.5,8.07,24,closed,2023-11-28 07:15:21
38028,8595,Auto,9403473.06,9.85,36,pending,2023-04-11 07:57:29
38029,75161,Business,4453591.1,12.79,120,closed,2024-11-20 23:11:08
38030,50705,Education,8820647.78,14.49,240,rejected,2024-06-17 16:07:28
38031,40515,Education,1166470.46,8.48,180,approved,2024-12-24 20:36:21
38032,86875,Education,194016.21,8.87,48,pending,2023-10-14 22:25:00
38033,49048,Education,5362519.71,8.14,60,approved,2024-05-21 06:56:02
38034,35096,Personal,846885.66,9.47,60,approved,2023-10-08 08:51:54
38035,1198,Home,5488069.59,11.27,24,rejected,2024-10-04 05:47:55
38036,51576,Auto,4486869.21,12.72,60,pending,2024-02-29 06:05:57
38037,56385,Auto,5383359.39,7.01,240,closed,2025-02-27 05:26:34
38038,9441,Business,3606768.26,13.98,180,rejected,2023-06-21 10:27:45
38039,24220,Personal,8510464.7,10.48,24,pending,2024-03-02 15:18:58
38040,87950,Personal,8738504.07,14.23,180,approved,2024-03-18 08:27:25
38041,23901,Business,7754930.73,10.24,48,approved,2025-01-01 05:30:42
38042,6754,Personal,2111136.1,7.34,12,rejected,2024-04-25 21:33:02
38043,45643,Education,4379184.72,12.39,180,approved,2024-07-24 03:53:32
38044,20751,Education,3041212.08,8.76,60,closed,2024-03-08 05:54:35
38045,68976,Personal,6571904.25,12.61,36,approved,2023-08-04 05:25:10
38046,82464,Business,7191887.46,8.92,180,approved,2025-01-21 00:22:55
38047,86922,Home,7080116.22,12.05,180,closed,2023-12-14 14:29:34
38048,33542,Auto,6357879.19,13.32,240,rejected,2023-03-29 14:57:44
38049,44765,Business,8114617.74,8.29,36,closed,2024-08-20 20:50:03
38050,32868,Home,6967032.03,8.3,36,approved,2023-04-12 13:05:52
38051,20145,Personal,6586113.96,14.76,24,pending,2024-11-14 12:25:42
38052,57530,Home,7942167.15,9.99,180,approved,2025-03-04 05:47:31
38053,15871,Home,7021634.72,7.71,120,pending,2023-12-03 08:34:46
38054,70076,Education,6378946.55,12.92,48,approved,2024-01-06 02:28:21
38055,23725,Business,4395987.76,8.04,60,closed,2025-03-21 08:40:02
38056,43565,Business,1324348.06,12.5,36,pending,2024-11-30 08:44:01
38057,33957,Auto,485657.98,10.73,24,closed,2025-03-17 22:37:02
38058,94065,Home,936244.92,8.74,120,closed,2024-10-26 22:41:27
38059,71508,Education,3686798.02,12.34,24,pending,2023-10-25 00:03:40
38060,45797,Home,7433260.46,12.87,24,pending,2023-12-10 01:01:51
38061,91245,Business,8984598.37,8.99,12,rejected,2024-08-01 19:27:13
38062,97551,Auto,6728765.47,10.42,36,pending,2024-04-29 02:06:37
38063,88585,Home,1251756.41,8.47,48,pending,2024-10-11 23:52:13
38064,31827,Auto,9967551.07,11.08,12,pending,2023-10-26 23:39:04
38065,64132,Business,7245021.72,12.01,12,closed,2024-06-05 16:22:41
38066,79383,Home,2504606.27,9.81,12,closed,2023-07-08 07:43:44
38067,10515,Business,9609062.17,11.96,180,closed,2025-03-16 00:36:04
38068,32825,Home,8149237.23,10.21,48,pending,2024-05-30 01:08:13
38069,81338,Business,9450450.04,8.99,12,rejected,2023-08-27 05:19:01
38070,45305,Auto,7935538.32,7.78,180,approved,2024-10-03 13:04:31
38071,81930,Education,3617691.73,13.96,240,pending,2024-12-14 22:26:41
38072,72024,Business,5063316.07,9.52,180,closed,2023-07-27 20:11:35
38073,85645,Education,5762013.19,9.32,60,rejected,2024-08-01 07:18:20
38074,61752,Auto,6647418.23,13.02,240,closed,2023-10-14 13:52:03
38075,67434,Auto,5970712.34,14.21,60,pending,2024-07-04 05:49:13
38076,72466,Business,9643241.77,9.1,24,approved,2023-05-29 01:06:13
38077,23724,Home,7926035.96,8.02,180,rejected,2024-09-09 02:41:00
38078,29398,Home,7331216.64,7.67,60,rejected,2023-11-08 01:35:50
38079,364,Auto,5027490.16,13.27,12,pending,2024-11-24 21:51:47
38080,9964,Auto,1874921.08,14.52,120,approved,2024-09-21 11:23:59
38081,63139,Home,4188489.79,10.89,240,approved,2023-08-14 20:02:18
38082,95446,Home,3548663.42,11.25,12,pending,2025-03-04 03:01:44
38083,16884,Personal,1279338.96,11.45,60,pending,2024-02-22 10:36:31
38084,57172,Business,6733513.42,9.26,240,closed,2024-10-02 21:01:20
38085,4850,Personal,7732319.79,8.6,24,approved,2023-07-27 07:44:25
38086,86317,Education,4782760.26,13.54,24,rejected,2023-06-01 09:51:15
38087,96204,Auto,4318680.13,8.61,60,closed,2025-03-01 17:32:42
38088,37673,Education,260775.42,10.97,120,rejected,2023-10-10 12:35:55
38089,45426,Business,4612071.6,14.06,60,pending,2024-01-06 09:03:39
38090,91783,Auto,1846188.6,10.5,24,rejected,2025-02-09 17:21:12
38091,50387,Auto,5841942.83,12.21,12,pending,2024-07-14 06:27:46
38092,14310,Personal,1089960.86,11.58,12,closed,2023-12-27 06:40:47
38093,88138,Auto,2791345.35,8.78,36,approved,2023-07-25 10:03:40
38094,37816,Personal,4802049.82,9.4,120,rejected,2024-03-13 20:05:55
38095,23153,Auto,176643.37,10.93,120,rejected,2025-02-24 11:55:35
38096,50167,Personal,6836825.31,10.57,240,rejected,2023-08-11 22:12:26
38097,50273,Home,8254926.17,12.78,240,rejected,2023-09-20 18:14:12
38098,35850,Home,6236644.09,13.87,36,closed,2023-12-21 02:30:18
38099,35465,Auto,7591510.88,10.99,36,rejected,2024-03-16 22:02:34
38100,53835,Auto,8215068.95,10.42,12,closed,2025-02-09 10:37:13
38101,55107,Auto,4081780.81,7.94,24,closed,2023-11-28 23:36:45
38102,44325,Home,2947930.83,10.56,24,rejected,2023-07-14 03:55:27
38103,30627,Home,787082.92,14.06,24,rejected,2023-08-23 15:18:30
38104,65552,Auto,1108884.64,14.79,24,closed,2023-05-06 13:52:55
38105,22121,Education,8542393.66,12.37,24,approved,2024-03-24 09:20:05
38106,14992,Personal,5619468.93,14.27,240,pending,2023-08-24 01:38:52
38107,43977,Personal,2595017.89,9.61,180,rejected,2024-12-21 05:15:25
38108,55826,Personal,4559431.87,8.64,60,approved,2023-11-25 05:40:31
