loan_id,user_id,loan_type,amount,interest_rate,term_months,status,application_date
40668,22807,Business,2790167.48,13.82,180,pending,2023-05-11 20:55:26
40669,30926,Education,2832541.43,7.92,24,pending,2024-09-25 10:08:41
40670,4786,Business,7778873.21,9.06,240,pending,2023-07-20 09:05:35
40671,47125,Business,6068922.02,13.55,36,pending,2024-05-15 13:22:17
40672,66028,Business,9897667.66,10.5,48,pending,2025-03-10 02:12:53
40673,46606,Auto,6795055.83,14.17,12,approved,2023-06-28 02:25:26
40674,78470,Personal,3953674.69,14.82,12,closed,2023-08-29 12:09:19
40675,739,Auto,2454189.05,10.58,48,closed,2023-07-11 21:44:29
40676,34140,Auto,4735520.58,11.76,12,approved,2023-12-18 20:40:30
40677,24214,Personal,317798.92,8.3,48,closed,2023-11-21 22:56:31
40678,21707,Business,5234482.39,11.94,240,closed,2024-09-26 04:25:57
40679,31752,Auto,1062749.71,9.03,240,rejected,2024-06-08 17:25:06
40680,28301,Personal,7123865.78,7.5,60,rejected,2024-05-07 05:32:22
40681,87060,Auto,4658072.85,7.74,24,closed,2025-03-07 19:00:35
40682,85316,Education,5358004.79,12.31,240,pending,2025-01-23 06:37:46
40683,47180,Business,4382217.41,11.39,60,rejected,2024-10-30 04:53:09
40684,15956,Education,2300820.59,14.19,120,closed,2024-02-21 21:06:25
40685,31676,Personal,1115027.1,14.98,36,approved,2023-07-01 06:23:47
40686,83995,Business,1958823.23,11.47,24,approved,2023-06-10 06:23:19
40687,11944,Education,1226350.13,9.9,24,closed,2025-02-12 03:54:32
40688,71726,Home,1426496.98,14.2,120,closed,2024-04-11 12:24:20
40689,38214,Personal,2778376.36,14.26,120,rejected,2024-02-27 23:48:42
40690,23176,Education,3220630.94,8.04,120,approved,2025-01-05 01:00:44
40691,11925,Auto,5371516.11,11.66,24,pending,2023-09-19 08:48:27
40692,77385,Education,6699308.47,9.17,240,rejected,2024-08-05 22:24:39
40693,71803,Business,5037453.54,10.72,120,approved,2024-05-18 12:41:44
40694,13670,Auto,6435372.92,10.11,120,pending,2024-09-15 03:09:49
40695,2429,Auto,5590214.14,11.96,240,closed,2023-07-04 00:20:18
40696,32284,Education,2822820.19,8.18,180,closed,2024-08-12 13:03:07
40697,26633,Business,1734236.99,11.63,24,rejected,2024-10-22 09:15:48
40698,45041,Auto,8941674.31,10.06,24,rejected,2024-03-30 22:28:34
40699,74138,Personal,325954.83,14.32,12,pending,2024-07-03 04:58:09
40700,13361,Home,2751708.49,9.43,240,pending,2025-01-11 19:13:54
40701,80824,Business,3667950.77,9.92,24,approved,2025-02-03 12:34:52
40702,45029,Business,5352129.0,10.59,48,approved,2024-07-16 19:09:04
40703,59193,Personal,4951688.43,12.39,48,rejected,2024-06-18 11:16:09
40704,30475,Auto,9691557.85,7.43,240,rejected,2024-06-12 06:01:02
40705,91206,Education,9294345.12,13.57,240,pending,2023-05-31 10:00:15
40706,70455,Business,7345727.16,9.46,60,closed,2023-09-09 13:07:46
40707,53509,Home,555081.74,13.35,36,pending,2023-05-14 02:45:01
40708,81507,Auto,6868806.14,13.97,12,approved,2023-06-24 11:10:32
40709,86515,Business,7968373.15,8.7,120,closed,2024-11-10 05:04:02
40710,6480,Home,1061080.67,14.85,12,pending,2023-10-05 08:32:33
40711,53118,Education,6703038.48,9.49,12,approved,2024-06-18 06:47:41
40712,21976,Personal,5032043.8,9.57,36,approved,2023-07-04 14:04:27
40713,8289,Business,8898244.35,7.89,60,closed,2023-08-08 15:04:58
40714,15009,Education,4410902.65,8.66,24,pending,2024-05-25 11:15:21
40715,60825,Education,5786801.71,10.1,180,closed,2025-02-25 22:26:01
40716,71683,Business,6587986.23,7.58,240,rejected,2024-03-29 17:56:24
40717,77652,Personal,3385175.46,10.72,36,pending,2023-08-15 14:30:14
40718,92697,Personal,8028016.35,14.84,120,approved,2024-08-14 10:50:19
40719,79837,Home,3944580.79,7.32,240,rejected,2025-01-04 03:25:02
40720,33457,Auto,7338437.09,14.43,12,pending,2024-05-20 21:51:43
40721,30191,Auto,6613615.67,12.52,240,approved,2023-06-08 14:57:44
40722,34131,Personal,6124755.07,14.68,240,approved,2024-08-17 21:26:29
40723,99133,Auto,9758146.96,14.08,24,closed,2023-12-08 18:50:05
40724,79353,Business,4852043.72,8.17,180,rejected,2024-11-11 13:24:57
40725,94048,Auto,1441477.94,8.02,24,approved,2023-10-11 23:17:12
40726,55786,Education,2137332.24,12.98,36,closed,2024-03-01 06:06:21
40727,6345,Education,623405.91,13.77,60,rejected,2025-03-18 10:52:38
40728,46586,Personal,6570564.74,10.35,48,rejected,2024-04-26 20:09:53
40729,66077,Auto,5960862.71,9.64,48,pending,2023-04-20 16:42:39
40730,26870,Home,5902041.3,9.84,240,pending,2024-06-17 14:11:53
40731,1311,Education,5533296.08,10.8,60,pending,2024-07-23 09:44:58
40732,29143,Business,441521.57,9.34,24,rejected,2025-02-17 21:20:11
40733,15049,Auto,8355042.61,10.25,120,approved,2024-02-07 16:31:26
40734,94597,Home,5865411.85,10.59,12,approved,2024-09-12 12:54:31
40735,96801,Education,5808361.43,7.01,48,rejected,2023-07-20 13:16:54
40736,18635,Education,1663072.59,9.95,120,approved,2023-12-11 10:08:18
40737,53539,Auto,8065849.4,14.01,36,closed,2023-10-18 17:32:19
40738,9519,Education,4200258.27,10.35,24,pending,2024-06-18 04:47:35
40739,410,Personal,8164304.02,7.39,60,closed,2024-12-25 00:47:52
40740,19916,Personal,1810145.03,10.96,12,pending,2024-08-28 19:24:57
40741,87707,Personal,1088692.18,9.13,120,closed,2025-02-25 14:41:45
40742,78385,Business,2258183.79,8.93,60,pending,2024-10-13 13:56:46
40743,66192,Business,1634196.12,12.99,36,pending,2024-09-18 21:18:47
40744,36766,Business,8249821.48,14.83,12,pending,2023-09-03 13:51:00
40745,36525,Auto,4104364.96,13.92,180,approved,2023-06-09 12:59:34
40746,41399,Education,1349203.32,8.03,24,pending,2024-05-21 19:07:56
40747,3212,Auto,7729804.81,8.3,180,rejected,2024-04-02 17:10:42
40748,5968,Home,3198326.3,10.89,24,approved,2023-05-12 20:01:40
40749,66510,Home,4623383.41,7.89,180,pending,2025-03-22 09:09:32
40750,24830,Home,3258807.55,7.57,240,approved,2024-12-18 09:38:41
40751,70655,Business,4311045.9,13.93,48,approved,2024-08-29 11:08:55
40752,30374,Personal,6497990.41,13.59,36,closed,2024-01-09 19:25:47
40753,81108,Education,465693.43,10.38,24,pending,2023-12-13 10:51:30
40754,93009,Home,3045377.9,12.09,48,rejected,2024-03-24 01:19:55
40755,82609,Education,4386221.79,12.98,48,approved,2025-01-09 15:54:13
40756,71658,Auto,6194169.27,9.85,240,closed,2025-01-26 02:49:13
40757,92980,Education,9909478.82,12.87,180,closed,2024-06-17 14:14:21
40758,32861,Education,2851221.39,10.03,180,pending,2023-05-23 12:25:20
40759,54122,Business,5697708.29,10.89,36,approved,2025-01-23 23:41:20
40760,24897,Personal,7611513.97,8.51,180,rejected,2024-04-09 11:22:42
40761,49973,Personal,651073.55,10.81,120,pending,2024-06-11 11:14:39
40762,19062,Personal,1460458.61,13.98,48,rejected,2024-12-23 17:52:43
40763,61038,Personal,3460871.42,13.22,36,rejected,2024-06-18 11:33:11
40764,70635,Education,6148025.11,14.66,36,pending,2024-08-07 18:33:33
40765,82911,Business,1059755.77,13.71,180,approved,2024-09-14 08:37:21
40766,95196,Auto,3239243.07,10.11,48,pending,2024-01-18 06:27:57
40767,3894,Education,3088613.97,7.85,48,closed,2023-07-15 03:53:33
40768,40390,Business,6806629.41,9.61,240,approved,2023-06-24 18:02:54
40769,76080,Auto,1619880.44,14.68,24,rejected,2024-09-09 04:51:00
40770,45991,Education,2103425.64,14.45,12,rejected,2023-04-10 08:49:24
40771,79486,Personal,9005106.61,12.35,48,pending,2024-09-30 14:33:04
40772,90972,Personal,9667582.86,11.13,180,pending,2024-06-09 21:17:41
40773,83478,Auto,8554903.85,13.88,12,pending,2024-02-12 22:33:12
40774,26880,Auto,947404.32,10.99,120,rejected,2024-10-06 16:06:57
40775,35672,Auto,4180263.74,13.58,36,pending,2024-10-14 04:02:09
40776,63662,Auto,4300585.25,10.96,240,approved,2024-08-15 21:32:57
40777,32827,Auto,6928102.01,13.7,180,closed,2025-03-19 23:15:23
40778,16300,Business,7340542.3,14.57,120,rejected,2024-10-18 10:58:34
40779,17212,Personal,4262788.28,12.92,240,approved,2024-11-04 23:42:59
40780,3676,Home,2222138.41,12.83,24,pending,2024-05-31 07:36:38
40781,744,Auto,7280150.06,14.85,240,rejected,2025-02-14 22:47:14
40782,80723,Home,9059415.05,8.29,12,closed,2023-10-13 06:02:24
40783,69799,Home,6223793.04,9.54,240,pending,2023-06-17 22:38:31
40784,98682,Auto,1183379.9,8.0,60,approved,2025-02-19 21:59:51
40785,33763,Business,7320781.13,11.86,120,closed,2025-01-27 09:43:51
40786,9274,Auto,1753586.63,10.64,36,closed,2024-11-28 06:08:22
40787,39075,Auto,7290343.1,14.6,180,pending,2023-07-17 22:45:37
40788,58978,Personal,9246445.07,10.53,36,pending,2024-11-17 15:37:42
40789,36532,Education,4812342.11,8.38,24,approved,2023-09-29 05:12:24
40790,38252,Auto,1840068.67,8.82,60,pending,2024-11-12 00:12:02
40791,84447,Education,8960698.9,10.17,180,pending,2024-03-10 05:43:36
40792,80668,Home,1946898.83,10.19,48,pending,2024-05-16 03:54:36
40793,66511,Auto,311910.53,14.18,48,approved,2024-01-30 04:14:07
40794,57286,Business,1977810.38,8.01,180,closed,2023-11-03 22:11:29
40795,76375,Business,2594510.96,13.89,240,pending,2023-06-14 19:18:26
40796,68672,Business,391954.62,12.44,24,closed,2024-05-21 11:30:19
40797,59527,Auto,3416000.97,10.91,12,approved,2023-07-15 11:51:10
40798,83207,Business,7486763.77,8.85,60,approved,2024-08-23 11:48:08
40799,94619,Education,1154436.83,13.02,12,pending,2024-10-07 09:26:52
40800,80326,Education,2164858.81,11.04,12,approved,2023-06-20 15:59:19
40801,34750,Education,3056685.47,12.41,48,closed,2024-12-20 17:58:40
40802,58768,Education,9444978.38,9.09,240,approved,2024-06-16 02:23:06
40803,73784,Home,4647659.2,10.68,120,rejected,2023-05-17 17:06:27
40804,37360,Education,2413936.2,9.52,180,pending,2024-10-26 20:27:22
40805,54348,Education,4031204.85,13.03,60,pending,2025-01-03 13:19:23
40806,53457,Education,9896148.31,8.02,24,pending,2023-08-24 16:46:43
40807,67914,Business,4193905.89,14.57,120,approved,2024-11-30 22:22:47
40808,56159,Personal,8028386.84,14.13,120,approved,2024-07-06 10:01:56
40809,5595,Education,617918.86,7.65,24,closed,2023-05-10 13:44:48
40810,21320,Personal,6258486.9,10.14,48,rejected,2024-08-25 13:42:26
40811,4384,Business,7825687.84,13.94,180,pending,2023-12-20 01:00:09
40812,29770,Personal,9219127.53,11.35,36,pending,2024-12-08 08:03:20
40813,18449,Personal,2802680.12,10.3,48,rejected,2025-01-08 19:08:58
40814,45411,Business,9032005.96,7.58,180,rejected,2024-05-03 22:46:30
40815,15752,Education,8395870.91,8.0,12,approved,2023-10-19 18:53:51
40816,84106,Education,508855.82,13.18,24,pending,2024-11-11 10:48:53
40817,66158,Business,5396766.54,12.43,36,approved,2024-01-05 21:23:07
40818,74821,Home,7125418.28,8.71,180,closed,2024-08-31 05:10:58
40819,71472,Business,1319492.69,9.4,240,closed,2023-08-15 17:19:31
40820,50895,Personal,8532872.5,7.2,180,approved,2024-04-04 05:47:59
40821,83078,Auto,241656.49,10.43,48,closed,2023-11-12 08:22:59
40822,85570,Personal,6651282.03,12.53,36,closed,2023-06-13 12:36:35
40823,45132,Personal,2243058.4,9.38,48,rejected,2024-10-17 22:36:16
40824,98066,Education,9526990.62,10.26,24,closed,2024-07-03 00:01:41
40825,73539,Personal,6136919.48,9.19,240,approved,2023-11-12 21:55:38
40826,99260,Education,9439318.2,7.2,180,approved,2023-08-30 03:27:08
40827,28682,Home,4964778.17,9.29,60,approved,2023-04-23 19:20:54
40828,46967,Business,226400.04,10.1,240,rejected,2024-09-15 13:52:11
40829,71115,Auto,200903.65,11.46,240,rejected,2024-12-28 02:33:13
40830,91895,Auto,8363330.62,8.35,48,approved,2025-03-04 07:33:03
40831,23035,Education,802482.49,13.83,180,approved,2024-12-17 23:07:56
40832,89176,Education,6179995.75,10.75,36,approved,2024-10-08 15:41:04
40833,69094,Auto,2784111.59,12.79,24,approved,2023-05-10 04:05:04
40834,9117,Business,9983459.14,10.78,180,rejected,2024-11-26 21:56:34
40835,14794,Home,7104432.45,14.71,240,approved,2023-07-17 08:53:45
40836,70957,Education,8941187.75,12.03,24,rejected,2023-11-24 07:20:46
40837,43431,Home,3242091.45,12.19,24,rejected,2024-08-21 03:00:00
40838,47118,Auto,5311655.04,13.66,120,pending,2025-03-20 17:04:03
40839,5553,Business,2114379.96,11.31,36,approved,2024-10-14 08:37:18
40840,19150,Business,5401914.61,14.95,12,pending,2023-06-11 03:02:54
40841,65078,Auto,8492626.73,11.71,240,rejected,2023-04-11 07:39:24
40842,52352,Business,7870721.73,14.67,180,closed,2024-02-04 23:32:40
40843,33784,Personal,2550437.36,9.86,24,approved,2024-10-28 10:46:29
40844,74783,Personal,2478222.38,10.56,60,closed,2024-07-26 04:52:16
40845,98270,Education,1737581.87,12.37,12,pending,2024-07-22 01:12:11
40846,19403,Home,7456442.25,7.91,36,closed,2024-01-29 03:01:22
40847,53824,Personal,4619679.76,12.82,12,closed,2024-04-10 15:35:24
40848,27167,Business,3706209.29,10.69,120,approved,2023-08-06 14:44:41
40849,33909,Business,542216.88,8.6,240,approved,2023-09-18 11:37:17
40850,73286,Education,4842460.84,10.51,180,rejected,2025-01-15 23:30:14
40851,56888,Home,1760320.92,11.24,24,approved,2024-04-04 21:17:30
40852,79672,Business,9230055.88,12.46,12,rejected,2024-03-19 20:00:20
40853,85562,Auto,7387289.0,12.55,60,closed,2023-08-27 16:01:19
40854,65475,Home,8794292.31,11.43,48,pending,2023-10-03 20:11:11
40855,78006,Personal,9859641.25,9.47,180,approved,2023-07-03 07:45:23
40856,51135,Business,358445.34,13.4,60,approved,2023-10-25 23:56:14
40857,55406,Education,9279846.23,7.32,24,pending,2024-09-22 06:10:16
40858,56890,Business,5915487.57,9.29,240,closed,2023-03-29 22:36:43
40859,47892,Education,7868346.7,13.35,120,closed,2023-07-09 15:14:15
40860,34690,Education,6864323.12,13.38,24,pending,2024-12-03 22:42:35
40861,69627,Personal,8596652.17,13.32,24,approved,2025-01-07 17:50:29
40862,19324,Auto,8468200.04,10.88,240,closed,2024-06-20 04:58:01
40863,60497,Auto,2711929.21,11.59,48,pending,2024-05-30 09:05:41
40864,3080,Business,6355482.34,12.35,120,approved,2024-12-11 06:41:55
40865,35374,Education,3655103.76,14.83,180,approved,2024-06-07 10:57:53
40866,42171,Business,7206333.83,11.65,36,closed,2023-07-01 15:50:47
40867,74206,Personal,4371496.98,10.94,180,pending,2023-11-18 14:04:56
40868,91773,Personal,9301024.55,8.82,180,closed,2025-03-10 02:36:46
40869,24687,Business,4820370.04,7.27,60,rejected,2024-11-24 06:52:46
40870,69745,Home,1237119.26,14.48,12,approved,2024-08-26 09:25:52
40871,21244,Personal,6115969.44,10.97,48,pending,2024-10-26 18:55:44
40872,66492,Auto,7603488.97,13.92,120,pending,2023-11-06 15:43:47
40873,59992,Personal,4098141.2,13.5,36,closed,2025-03-24 12:30:09
40874,81334,Business,7375293.14,10.46,180,pending,2023-11-07 01:24:09
40875,7093,Home,344255.99,13.19,60,rejected,2024-12-20 15:24:40
40876,78047,Home,9438850.71,12.62,12,approved,2024-11-28 20:15:26
40877,5873,Auto,6910374.47,14.98,60,approved,2023-05-05 10:33:39
40878,95115,Personal,821903.37,12.83,60,closed,2023-04-08 06:32:36
40879,23050,Business,6430733.24,10.33,48,closed,2024-07-29 11:32:26
40880,16659,Auto,3433249.89,11.54,240,pending,2023-12-17 15:34:05
40881,84139,Auto,543669.11,9.67,48,approved,2024-02-16 12:11:11
40882,62233,Personal,8258482.42,13.09,60,closed,2024-07-02 04:11:10
40883,11473,Personal,9462159.95,12.12,12,rejected,2024-10-12 05:50:11
40884,30186,Home,8068802.94,11.57,240,closed,2024-03-28 02:27:18
40885,87990,Auto,4288446.06,8.88,12,pending,2024-07-07 08:13:00
40886,29571,Auto,5310040.26,7.82,24,pending,2023-07-02 00:16:16
40887,41923,Auto,299166.72,11.13,48,closed,2023-08-21 09:21:13
40888,75136,Auto,618262.38,11.42,36,approved,2023-04-05 23:56:12
40889,7862,Auto,1551332.55,14.85,12,pending,2023-06-29 05:34:50
40890,56487,Business,1688201.17,12.39,60,closed,2024-06-21 01:06:14
40891,40709,Education,6721311.15,12.46,180,pending,2024-02-10 08:07:05
40892,90230,Education,557920.03,14.28,60,approved,2023-04-16 07:44:56
40893,46075,Business,1217384.39,11.11,36,closed,2024-12-12 01:46:58
40894,26469,Personal,3827209.66,7.18,48,pending,2023-05-19 23:33:29
40895,6283,Auto,4789887.92,12.29,24,rejected,2024-07-07 08:26:26
40896,99662,Personal,418766.21,13.3,120,closed,2025-01-29 07:25:39
40897,92297,Business,1358081.78,12.55,180,closed,2023-10-26 19:03:15
40898,71799,Education,7161629.37,7.6,120,rejected,2023-04-09 03:11:55
40899,51637,Education,8026859.68,9.68,240,approved,2024-12-21 13:02:11
40900,22152,Personal,2594715.73,13.65,120,approved,2025-01-11 05:09:14
40901,89754,Home,762935.46,13.04,36,pending,2025-01-02 14:14:20
40902,2293,Personal,5205817.03,11.46,12,approved,2023-04-19 08:57:08
40903,36842,Home,5494841.09,7.07,12,approved,2024-03-09 00:41:16
40904,21578,Business,168774.2,11.91,24,closed,2024-11-24 08:31:37
40905,41435,Business,4372542.86,7.83,120,rejected,2023-06-26 16:41:52
40906,18909,Business,9118198.5,14.54,240,closed,2025-01-08 18:00:57
40907,2600,Education,3615603.27,7.38,12,rejected,2023-09-05 14:32:08
40908,34041,Personal,7097963.5,11.99,24,pending,2023-04-24 23:34:10
40909,67941,Education,9090703.2,8.89,36,closed,2024-06-03 13:01:45
40910,51279,Personal,6135382.15,9.38,180,closed,2023-12-13 04:44:05
40911,15395,Auto,4128723.13,9.67,120,approved,2024-11-17 00:22:12
40912,48880,Home,5518447.58,7.66,120,closed,2024-09-06 07:13:12
40913,19585,Home,547087.62,14.14,24,closed,2024-05-12 03:28:29
40914,41795,Business,3956898.49,9.37,240,closed,2024-12-19 06:33:26
40915,49363,Home,757035.64,9.22,36,rejected,2023-11-28 10:05:15
40916,32668,Business,7369742.78,11.79,60,approved,2024-12-20 00:58:01
40917,85045,Home,6594217.86,8.23,120,approved,2024-05-15 10:43:03
40918,23772,Home,2706847.86,9.54,12,closed,2025-02-24 01:01:36
40919,15303,Home,5831639.52,9.01,180,approved,2023-12-27 03:43:33
40920,94116,Auto,9855501.71,7.58,180,pending,2024-06-05 11:05:39
40921,93253,Personal,9891606.68,14.85,12,rejected,2023-09-19 13:23:22
40922,50439,Home,3699902.35,8.93,12,closed,2024-05-15 16:56:18
40923,92547,Business,6759647.33,14.6,240,pending,2023-10-18 02:17:38
40924,5450,Personal,7972669.65,10.77,120,pending,2023-09-30 21:07:52
40925,53418,Auto,2552407.51,10.99,60,closed,2024-03-08 16:19:19
40926,69745,Home,9924946.0,8.78,120,rejected,2024-11-15 05:52:14
40927,20162,Education,3389556.29,9.32,240,approved,2024-04-29 02:53:29
40928,26154,Personal,5859625.52,13.47,48,closed,2025-03-26 06:53:40
40929,99877,Auto,8516997.0,9.08,180,rejected,2023-08-06 13:36:41
40930,35262,Home,2438673.81,12.52,60,rejected,2024-01-07 21:23:33
40931,98695,Education,9652757.89,11.28,36,rejected,2023-03-29 22:51:46
40932,35251,Education,7369636.28,7.14,36,approved,2024-12-29 08:51:09
40933,48444,Personal,1167223.95,14.01,60,pending,2023-05-14 23:01:29
40934,59917,Business,413423.77,7.42,48,closed,2023-10-17 00:38:43
40935,34776,Home,7799477.7,14.13,120,rejected,2024-09-04 17:49:23
40936,16181,Personal,7524250.35,8.2,36,pending,2023-07-11 23:42:29
40937,36972,Education,5941348.56,12.78,180,pending,2023-08-06 04:26:11
40938,90199,Home,9143345.93,13.0,36,rejected,2023-04-26 23:48:20
40939,2197,Home,694125.97,8.06,60,rejected,2023-10-21 02:17:23
40940,4969,Education,8857796.59,10.8,24,rejected,2024-10-07 19:01:37
40941,63450,Education,9329798.26,10.52,120,rejected,2024-09-25 08:56:47
40942,20135,Auto,5484233.82,7.48,48,closed,2024-02-18 08:26:39
40943,77430,Education,1724173.05,7.37,240,approved,2024-11-18 07:34:02
40944,36902,Business,1751730.89,7.69,240,pending,2024-01-22 17:34:38
40945,92752,Business,502562.68,13.16,36,rejected,2024-02-14 04:01:35
40946,16554,Education,3175769.86,10.18,180,approved,2023-12-03 17:58:22
40947,51980,Education,2395455.44,7.19,240,rejected,2025-02-13 01:02:02
40948,21236,Education,9436366.09,11.12,12,rejected,2023-10-04 13:15:08
40949,59392,Personal,2462121.26,8.67,240,pending,2023-08-18 08:35:05
40950,18868,Business,5075064.12,13.93,36,pending,2023-07-27 22:24:12
40951,19909,Home,5050472.05,14.48,60,approved,2025-02-11 22:08:30
40952,38053,Business,1301434.53,14.78,12,rejected,2024-02-24 00:39:34
40953,81473,Home,6366616.73,12.52,12,closed,2023-10-04 07:57:39
40954,25829,Business,5005495.86,11.78,180,rejected,2024-05-23 09:27:58
40955,34183,Business,838827.27,13.05,36,closed,2023-06-19 20:40:07
40956,28667,Education,3653146.92,9.41,60,pending,2024-03-20 02:00:19
40957,46719,Business,6226967.73,8.74,48,approved,2024-04-06 05:51:59
40958,227,Personal,1056506.47,8.71,36,rejected,2025-03-05 00:48:11
40959,78736,Personal,2351234.12,7.65,48,approved,2025-02-04 10:26:54
40960,59656,Home,143352.18,14.7,48,pending,2024-02-13 17:40:47
40961,19,Personal,625442.89,10.19,36,closed,2024-01-07 06:08:14
40962,28728,Education,2780789.65,7.5,180,pending,2023-10-07 10:47:58
40963,2719,Home,9856754.12,8.81,24,pending,2023-07-07 03:12:55
40964,22442,Education,6435237.7,14.34,240,closed,2025-03-09 19:40:14
40965,40020,Personal,2821559.39,14.54,36,pending,2023-06-03 19:28:23
40966,79266,Education,5116969.2,10.34,36,approved,2023-04-18 08:38:43
40967,57281,Auto,3617032.39,8.81,120,closed,2024-11-22 04:45:14
40968,9266,Auto,5002942.5,7.28,120,rejected,2024-03-29 16:57:08
40969,97652,Business,5453759.68,14.6,48,closed,2024-04-01 05:07:35
40970,60209,Auto,8329780.06,11.78,180,approved,2023-08-11 20:59:04
40971,17519,Personal,8490090.42,12.3,180,pending,2025-02-08 18:49:04
40972,3543,Home,5985954.34,9.22,48,closed,2024-05-08 22:23:14
40973,97871,Personal,7270203.23,9.14,48,closed,2023-06-26 17:56:10
40974,60817,Education,5469353.82,8.89,240,closed,2024-04-13 05:24:37
40975,61884,Education,1326738.86,14.25,12,rejected,2024-05-19 14:59:08
40976,90847,Auto,1878921.07,14.52,120,closed,2025-03-06 11:09:50
40977,94667,Business,6167651.09,10.59,36,pending,2025-01-05 16:47:37
40978,76727,Business,9504021.05,14.16,240,pending,2023-05-21 09:29:00
40979,80108,Business,8816510.16,11.11,180,closed,2024-10-16 07:48:11
40980,63824,Home,1928335.26,8.44,12,approved,2024-02-09 21:19:15
40981,3561,Personal,1378081.87,14.64,12,rejected,2024-06-02 12:06:02
40982,78113,Education,5576208.06,14.73,24,pending,2024-09-16 03:27:41
40983,17155,Home,1497343.84,10.23,24,approved,2025-02-04 12:12:24
40984,99227,Personal,1810099.8,9.11,36,pending,2023-10-25 19:59:09
40985,3268,Personal,3063425.68,9.85,12,rejected,2023-12-25 00:10:33
40986,66191,Business,7136254.7,14.59,48,closed,2023-10-27 14:04:16
40987,68742,Education,9682948.56,8.15,120,closed,2024-01-24 04:23:35
40988,48416,Auto,1244758.08,7.04,36,approved,2024-09-25 09:15:46
40989,65545,Auto,5269500.78,13.87,180,rejected,2024-07-30 23:59:54
40990,62075,Auto,8089431.46,10.28,48,rejected,2025-01-20 21:12:48
40991,64649,Business,4044140.26,10.7,240,closed,2024-09-02 01:18:08
40992,71177,Auto,831656.24,10.26,24,rejected,2024-12-18 02:21:53
40993,54002,Education,3354380.16,10.41,24,pending,2023-04-26 15:19:28
40994,47161,Auto,2253291.69,10.56,36,approved,2023-10-22 21:25:43
40995,58251,Education,2579285.34,10.18,180,pending,2024-11-23 23:37:38
40996,53313,Education,9256994.89,8.53,180,closed,2023-05-20 16:52:30
40997,67996,Education,5756217.49,12.18,48,rejected,2025-02-18 05:31:46
40998,55086,Education,1137191.16,9.55,120,closed,2023-06-21 07:22:10
40999,63736,Business,4629054.18,8.17,60,approved,2024-06-21 03:05:43
41000,77390,Auto,4801986.06,13.69,120,rejected,2025-02-03 20:12:43
41001,39608,Education,3160365.07,7.91,24,pending,2024-04-07 05:34:06
41002,94402,Auto,497512.54,7.23,60,closed,2023-08-20 18:47:46
41003,81302,Auto,2411813.03,8.81,36,approved,2024-07-14 03:51:23
41004,81441,Business,7602270.82,13.88,24,approved,2023-06-12 11:08:27
41005,17851,Business,9020186.51,10.21,48,rejected,2023-09-03 10:01:21
41006,32980,Education,8514350.09,7.71,240,pending,2024-04-17 07:10:12
41007,45892,Business,2336917.53,13.75,48,approved,2024-02-17 19:41:46
41008,35631,Home,7216706.64,12.81,120,approved,2024-03-03 16:06:43
41009,87268,Home,6551926.33,7.42,12,approved,2024-03-30 00:30:30
41010,32488,Personal,949329.6,8.41,180,rejected,2024-10-31 12:14:51
41011,74418,Auto,9187404.46,11.13,36,closed,2023-06-07 04:03:33
41012,42445,Education,3130137.95,11.79,180,approved,2024-06-02 01:27:54
41013,97000,Education,6243460.16,11.23,60,rejected,2024-01-06 17:51:46
41014,97424,Auto,579855.88,9.42,120,rejected,2023-08-02 10:57:25
41015,92224,Personal,6273227.36,9.49,60,closed,2024-07-25 12:17:25
41016,59110,Home,9289228.22,7.36,12,approved,2024-04-24 00:28:31
41017,41956,Home,3041501.24,13.82,24,pending,2025-02-28 13:49:01
41018,9801,Auto,653350.69,13.03,12,pending,2023-09-01 09:26:14
41019,76980,Personal,7065249.97,11.6,48,rejected,2023-05-13 14:43:04
41020,39536,Business,6095616.23,12.48,12,approved,2025-02-22 09:02:11
41021,74441,Personal,8972431.38,11.05,180,approved,2025-02-16 17:35:54
41022,17840,Education,8043226.55,13.24,36,approved,2023-10-08 00:46:48
41023,1382,Home,1244846.81,9.96,12,approved,2024-12-21 10:50:23
41024,57445,Home,9475074.89,14.49,240,pending,2025-03-01 07:28:20
41025,28841,Home,6332182.62,12.7,120,rejected,2024-06-30 10:45:13
41026,81439,Home,6302425.89,11.13,120,approved,2023-12-03 06:06:38
41027,75939,Auto,6174045.85,7.01,24,approved,2023-10-19 21:35:26
41028,69774,Auto,1629669.84,11.38,12,closed,2024-12-28 22:32:27
41029,57798,Home,6679418.91,8.99,120,approved,2024-09-03 13:26:42
41030,78476,Personal,9194481.2,7.73,180,approved,2024-02-10 13:27:40
41031,44000,Auto,4038604.14,9.04,12,pending,2024-04-27 03:48:16
41032,98582,Auto,8702908.25,12.69,180,approved,2024-11-29 08:58:10
41033,97665,Business,1647534.96,8.87,60,approved,2023-09-17 16:00:55
41034,98080,Home,9552774.94,11.03,60,approved,2023-06-26 22:16:39
41035,90404,Business,6857014.97,11.5,60,approved,2023-11-25 02:19:15
41036,31876,Education,9242389.46,11.81,240,closed,2024-05-30 06:15:00
41037,58691,Business,2535927.16,13.93,60,closed,2023-10-15 01:42:41
41038,635,Home,4366049.51,13.37,12,approved,2023-05-25 20:36:35
41039,9696,Education,2969272.15,12.09,120,pending,2023-12-22 04:59:14
